raw_character_text,spoken_words
Moe Szyslak,"Listen Homer, in the back room I got these super-tough Africanized bees. I saw this ad in a gentleman's magazine for excited African honeys, and that's what they sent me. If we could combine them with Lisa's bees, it would make them strong enough to survive any environment."
Moe Szyslak,"Hey, Homer, you wanna try my new Vance Connor-politan? Like Vance, it is smooth, cool and oh-so-sophisticated."
Moe Szyslak,People like Flanders make me sick. If I was Marge's landlord I'd fix her pipes and I'd shower her with flowers and-and take her on a romantic getaway to the South Seas and I... I'd never return.
Moe Szyslak,"Well, here's how you get back at Flanders: you go to the media and get them to expose what a horrible person he really is."
Moe Szyslak,"Here's how you turn this place around. I let people do things in my bar they can't do nowhere else. You wanna drink on a Sunday morning? No problem. You wanna slow-dance with a goat? I'll be doin' a lot of things, but judgin' ain't one of 'em."
Moe Szyslak,"I'd commit arson for the Parson, clergymen can kiss my apse, all kindsa gems. Surprisingly, none of them have sold. Except for this one."
Moe Szyslak,"I'm spiffin' up the place! Jeez, can't a guy clean his bar for the first time ever without people makin' polite inquiries?"
Moe Szyslak,"It was a typical Friday night: me surfing the net at the public library, with occasional drinking fountain breaks."
Moe Szyslak,I couldn't believe it -- I finally found an intelligent sophisticated woman who hadn't heard any of my knock-knock jokes.
Moe Szyslak,"""You're funny. Very nice. Now, how can I put this? Um... ""Are you sure you're not actually some creepy guy in a public library?"""
Moe Szyslak,"""No. How 'bout you?"" Actually, there is a much creepier guy right next to me."
Moe Szyslak,"I would do anything to chat with Maya, short of actually purchasing a computer. We decided to take the next big step -- exchanging photos..."
Moe Szyslak,"Okay, this is it. I finally get to see what she looks like. Dast I click on this j-peg? No. I dasn't."
Moe Szyslak,"Yeah, she was a knockout. Which meant I was screwed. Because now I had to send her a picture of me."
Moe Szyslak,"All right, before I send this, I'd better, uh, un-beady the eyes... de-Neanderthal the brow... smooth out my hate lines... lighten up the ear hair... switch my lips..."
Moe Szyslak,"So, that's why I'm cleanin' things and flushin' things, and makin' this place look respectable."
Moe Szyslak,"Oh, you want Homer. I'm sorry, I thought you meant Himmler. Heinrich Himmler. You know, the guy who invented the Heimlich manure?"
Moe Szyslak,"Uh, well they're both here, and neither one's your husband. This press conference is over."
Moe Szyslak,"Oh, you're a little person? I-I'm sorry, I didn't mean that. What's the correct term?"
Moe Szyslak,"Oh of course, of course. Um, I-I just have to -- I have to tidy up the place! Just one second."
Moe Szyslak,"So Maya. Um, you always been this size, or is this like a Benjamin Button deal? No, I mean is, I just...your picture just made you look more... life-sized."
Moe Szyslak,"Are you kiddin' me? You're the best thing to come into this bar since cable TV. And unlike cable TV, I ain't stealin' you from the Chinese restaurant across the street there."
Moe Szyslak,I took out the passenger seat to save gas. But I'm gonna use it now. 'Cause we're gonna do the town!
Moe Szyslak,"...so instead of getting a new bar sign, I saved three hundred bucks by changing my name to Moe..."
Moe Szyslak,"Yeah, I practice by siphoning gas out of other people's tanks. But I never tasted super-premium that was half as good as you."
Moe Szyslak,Incredible. I've never felt like this before. It's like my heart wants to do her.
Moe Szyslak,"Let me ask you guys somethin': how would you treat a person who's generally dynamite but uh, in some way... a little different?"
Moe Szyslak,"No, hey, a lot of people live in trees... uh, Tarzan, the Berenstain Bears, flood victims..."
Moe Szyslak,Gah! Why should I be watchin' anything when I could look at the most beautiful thing in the world: youse.
Moe Szyslak,"Is it my religion? 'Cause I am a snake handler, but not an observant one. If we have kids, they just have to have a ceremony with a cobra by age three so grandfather will be happy."
Moe Szyslak,"Well, I do know this one couple -- the Simpsons I believe their name is -- that ain't too judgmental. She's a standup dame and he's a fall-down drunk. We'll make a double date of it. Now, let's get back to what we were..."
Moe Szyslak,"Maya... there's something I wanna ask ya, um... I don't know why I'm so nervous... this makes more sense than anything I've ever done... well, other than keepin' all my Netflix movies and sayin' the post office lost 'em. Anyway..."
Moe Szyslak,"And we can drink champagne out of an acorn top. Our first dance will be on the head of a pin! I've been hoggin' all the good ones. All right, now you go. But hey, keep it short!"
Moe Szyslak,"I'm sorry! I'm sorry! Forgive me, kitten... I mean cat... I mean, tiger... I mean saber-toothed tiger. I mean--"
Moe Szyslak,"Okay. I screwed this up pretty bad and, uh, I'm sorry. How long do you people remember things?"
Moe Szyslak,"Guys, after all the years I've given you advice, now I need a little advice from you."
Moe Szyslak,"I mean take out bones, guts, whatever you gotta do to make me a micro-Moe."
Moe Szyslak,"Oh, I see you, Maya. I see you every time I look at the moon. I see ya in puddles after it rains. I see ya in the glazed eye of a barfly who's had one too many."
Moe Szyslak,"So cut me down to size, Doc. And can you wrap up the bones so my dog can have fun with 'em."
Moe Szyslak,"Yeah, you know, my invitation didn't say nothin' about no towels. So I guess we should all just go ""Scandinavian,"" huh? Huh?"
Moe Szyslak,"I ain't paid for Doris Kearns Goodwin in my life and I ain't gonna start now. Oh, that's some good Doris there."
Moe Szyslak,"Yeah, but last year I took Barney dressed as Marge. Think how much better they'll think you look."
Moe Szyslak,OH WHY CAN'T NO GIRL LOVE A GUY WITH THIS MUG...WHOSE MOTHER DECLARED / YOU'RE TOO UGLY TO HUG...
Moe Szyslak,JUST ONCE I WISH CUPID / WOULD DRAW BACK HIS BOW / AND SHOOT ME A CUTIE / WHOSE STANDARDS ARE LOW...
Moe Szyslak,"Um, Marge... Homer, uh, just ran out sayin' he don't love you and he never did."
Moe Szyslak,"So, I see we're back in business. Now, a little more hemoglobin and your wife will be disrobin'."
Moe Szyslak,"So Marge, uh... Homer's been gone a whole week, huh? In an unrelated matter, I just put on cologne and shaved my knuckles."
Moe Szyslak,"It's a letter from Homer. On my stationery. In my handwriting. Using my idioms and speech patterns. And it begins, ""Dear Midge: you probably hate me by now, and if you don't, what's wrong which youse? But don't give up on men. Bart, Linda and the other one there need a Dad."""
Moe Szyslak,"Dang, I'm missing the secret ingredient! Uh, lemme squeeze some more out of the ""Secret Ingredient Bag""."
Moe Szyslak,"Uh-oh, looks like I gotta wing it a little bit here. The other day I ran into an Irishman. Oh really? No, O'Reilly."
Moe Szyslak,"Before you do, I just gotta warn you, Marge. MY TASTE FOR ROMANCE IS KINDA PERVERSE / I CAN ONLY MAKE LOVE IN THE BACK OF A HEARSE..."
Moe Szyslak,"PLUS I GOTTA BE DRESSED AS A CIVIL WAR NURSE / AND THEN WHEN I'M FINISHED, I'LL GO THROUGH YOUR PURSE / BUT YOU COULD DO WORSE..."
Moe Szyslak,Now get back to my bar for happy hour or I'll paint the snow pink with your brains!
Moe Szyslak,"Oh, uh, so, uh, I guess this means you hillbillies are gonna have your way with me. Huh?"
Moe Szyslak,"No, I thought that we had a connection here, and we're out in the woods and everything, and... hey, forget it. I ain't gonna beg for it."
Moe Szyslak,"Wait, wait, wait, don't un-form! You're a great mob -- we'll think of something else to get upset about! How 'bout all that construction on Route One? Huh? Huh?"
Moe Szyslak,"You want to ""buy a round?"" I heard about that in bartending school, but I never seen it happen."
Moe Szyslak,"I don't know. I just go around sayin' that, in the hope it'll be applicable. I'll be on my way now."
Moe Szyslak,"Ah, they shouldn't be playing Quidditch at all! Not while four of the seven horcruxes are still unfound!"
Moe Szyslak,It means it's not like you're gonna break into the prison and bust him out or anything.
Moe Szyslak,"No, you can still turn back! The point of no return is the whispered huddle."
Moe Szyslak,"Oh hey there, Liser. Just oiling the old door here. Finally silenced that mournful wail."
Moe Szyslak,"Springfield, U.S.A. A town where everyone's got a story. I moved here 'cause on a calculator, the zip code spells ""boobs."""
Moe Szyslak,"Anyway, here's my little tale. As the town's bartender, I know everyone's problems. And everyone's got problems -- especially the married ones."
Moe Szyslak,It's a timeless tale of the... hello! Are you seein' what I'm seein' here? Ooh! This omniscient point of view has got some surprising bonuses! Yeah.
Moe Szyslak,"""Dear friends, I have some news that is doubly sad -- first off, I am leaving town forever. And my going away present? One of your wives is running off with me."""
Moe Szyslak,Perhaps I should've told you in person. But there's no easy way to say goodbye forever. So I'll say it the hardest way I can: in Mandarin Chinese. Zai jian yong yuan!
Moe Szyslak,"And now, as our teakettle starts to toot, I'm gonna take a little break. Boy, this voiceover thing is killin' me. Whatever that Don Pardo gets paid, it ain't enough."
Moe Szyslak,"Uh, hey 'Pu. I just want you to know that I got one of your kids here. This ain't a kidnapping thing, but if you're in the mood to give me a million dollars, that's cool. This should not be interpreted by federal agents as a threat. Once again, no threat, but will take the dough."
Moe Szyslak,"Yeah, that's probably a good one. Here, I got somethin' that might cheer ya up."
Moe Szyslak,"I got this for women that came to the bar, and Low-Blow Boxing for the guys."
Moe Szyslak,"So uh, would you like to cut one? I mean a rug. Oh God, I always say the wrong thing."
Moe Szyslak,Is the preacher here? 'Cause there's somethin' I gotta get offa my chest. Somethin' more suited for the town gossip than the minister's wife.
Moe Szyslak,"Uh... well, there's this uh, married woman that I have feelings for. And her husband don't realize how upset she is with him."
Moe Szyslak,"I got Marge's mother to go to Marge, convinced Helen to ride the rails of romance with the padre, then I bought some roadside corn, ate it raw, got a kernel in my teeth, flossed with the corn silk, and then I came over to fix things with Manjula."
Moe Szyslak,And I wrote that letter so you three chumps would realize that you have not been treatin' your wives the way they deserve. Think of it as a wakeup call from a man who ain't got nothin' but a blowup doll. And even she left me. Should not have used helium.
Moe Szyslak,"So all you mugs out there, be sure you don't take for granted the woman you love. Oh, and it's Mother's Day, so call your ma."
Moe Szyslak,"Take her down to the diner at the department store there. Get her a roast beef on rye. Oh, and make sure she gets a fruit cup on the side -- she's worth it."
Moe Szyslak,"Aw man, you know you're a loser when they don't even work hard on the excuse."
Moe Szyslak,"I don't wanna say it's ugly, but PETA called and said we should kill this one."
Moe Szyslak,"Well, anyone can get a laugh at the expense of an ugly dog. But crazy beards? That's where the big boys play."
Moe Szyslak,I am so not British. Don't let this pasty face and bad teeth fool ya.
Moe Szyslak,"Oh, it's a helluva city. It's like somebody stepped on New York and scraped it off on the beach."
Moe Szyslak,But it's brought you everything a man could want -- I bet you throw out your paper plates instead of reusing 'em till the food drops through.
Moe Szyslak,"Wow. I can't believe this, Simon. Simon? Huh. Was he really here, or was it just my imagination?"
Moe Szyslak,...because you should be on Broadway chargin' a hundred bucks a ticket! You're a natural talent!
Moe Szyslak,"I'm gettin' a little emotional here, because your voice, it opened up a little part of me that I thought was closed to truth and beauty forever. If there's a God, I just hope that right now he's votin' your name on that 8-8-8 line. It was, it was really beautiful. Really. Thank you."
Moe Szyslak,"Hey, hey, hey! I've been double-crossed here! You're pretty smart huh, Simon?! Let's see how smart you are with your voice box hangin' out!"
Moe Szyslak,"...I didn't rip out his voice box, but I did stretch out his tee shirt, then they said I ain't allowed back in California no more and I can no longer make judgments about nothin'..."
Moe Szyslak,He seems fine. There is one bright side: I'm also forbidden from ever watchin' Fox.
Moe Szyslak,"Hi, I'm Moe. It's good that little kid left, 'cause this song is gonna get into a very dark area."
Moe Szyslak,"The only thing I know about strategy is that whatever the manager does, it's wrong, unless it works, in which case he's a button-pusher."
Moe Szyslak,"Hey, speaking of stats, I'm none too pleased about your ratio of ""seats occupied"" to ""beers ordered."""
Moe Szyslak,"Ah, now lay off Detroit. Them people is living in Mad Max times. But I was thinking you could enter this bird in the annual Springfield to Shelbyville Birditarod. Hm?"
Moe Szyslak,It's just as well. There's no such thing as a Birditarod. It was just a trick to scam you out of your house. Good day.
Moe Szyslak,"Whoa, whoa, whoa, what are you doin'? That leads to the daycare center. You take the freight elevator."
Moe Szyslak,You are clearly too smart to be down here with these dingle-bells. I'm promotin' you to Toy Inspector. The rest of youse are laid off. Scram.
Moe Szyslak,"Kid, you got a lot of shoddy, money-saving ideas. Like a major airline but you were here on time. Come with me."
Moe Szyslak,"Hey, baby, it's Moe. Calling yaz from my new bachelor pad, at 742 Evergreen Terrace. Yeah, okay, sugarplum. I'll see you soon."
Moe Szyslak,TWENTY-SEVEN EELERS EELING / TWENTY-SIX ANARCHISTS BOMBING / TWENTY-FIVE SWAMIS FORESEEING / TWENTY-FOUR SIDEBURNS CURLING / TWENTY-THREE MONKS A-CHANTING / TWENTY-TWO RATS A-PLAGUING / TWENTY-ONE COXSWAINS CALLING / TWENTY FLAUTISTS FLUTING / NINETEEN FOOTMEN BOWING / EIGHTEEN GUNGAS DINNING / SEVENTEEN SEVENTY-SI-IX / SIXTEEN MIDWIVES BIRTHING / FIFTEEN ALIENISTS ALIENING / FOURTEEN JACKS A-RIPPING / THIRTEEN SCRIVENERS SCRIVNING / TWELVE LORDS A-LEAP--
Moe Szyslak,"Uh listen, Homer -- I know a guy who fixes things for folks who need things fixed. But, uh, I can't talk about it here."
Moe Szyslak,"Whoopsie. Glinda, Madame Morrible, flyin' monkeys there... Can you tell me how I can get back to my bar?"
Moe Szyslak,"Homer, what you do is go down to window nine at the courthouse. You slip the guy a hundred bucks and your record is as clean as... uh, I ain't got nothin' clean to compare it to."
Moe Szyslak,"Why you! I'm gonna chop you into pieces and make you into a Rubik's cube, which I will never solve!"
Moe Szyslak,"Yeah. Frankly, I'm surprised you're not across the street where they drink for fun, instead of here, where, uh, horrible addiction compels you."
Moe Szyslak,"Whoa, whoa, whoa! No offense, uh, but uh, I just ain't comfortable hanging around all night with, uh, y'know whatchamacallit... uh, swishkabobs."
Moe Szyslak,"Whoa, check that out! / Stuff is getting' done! / Look at them renovations! / And... finished!"
Moe Szyslak,"So, uh, what would you gentlemen like? I mean, I know what you'd like, and hey, why wouldn't you like it? Oh, ain't being comfortable with something weird the best? I'm gonna pour some beers now."
Moe Szyslak,"Look, I've turned this bar into every other kind of bar and it never worked."
Moe Szyslak,"Total disaster. Complete bomb. Utter failure. Uh, dream I painted. And in this economy a man needs to find new customers while keeping his old best friends. So, whaddaya say?"
Moe Szyslak,Gimme that! Don't you dare question the gospel according to Dr. Swig McJigger. He's drinkin' his own brains.
Moe Szyslak,"Oh, oh, Grizzly Shawn, that's so nice of you to think of me. But... uh... the Tony Awards are that night and I'll be too keyed up to have fun."
Moe Szyslak,"Uh, excuse me, fellas. Excuse me. First of all... thank you. This bar was on its last legs. I was gonna have to move in with ma, who's dead and doesn't have a house. So, would not have been good."
Moe Szyslak,"Oh, yeah, oh, I'm so sorry, uh, but tonight I've got a long-overdue manscaping. But have fun! 'Cause you're the one that I want."
Moe Szyslak,"Hey, it's the bartender's job to agree with the customer. Now enough chitchat, I've gotta put up this new painting."
Moe Szyslak,"Just relax there, Waylon. We got a great thing goin' on. Now we can afford real bowls of pretzels instead of trompe-l'oeil-ing 'em on the bar."
Moe Szyslak,"Well, I think if you guys can manage to go into the voting booth one at a time, then I can manage to win!"
Moe Szyslak,"Whew! I thought it was an inventory issue. That's a big relief. Now don't worry, I'll let 'em down easy. In four years!"
Moe Szyslak,"Hey there, well... it's my business partner, Mr. Smithers. Nice of you to drop by and not say nothin' that costs nobody no election."
Moe Szyslak,"I am one of them! Hey, I only read Hustler to see the picture of Larry Flynt."
Moe Szyslak,"Okay, okay, uh... prepare to be kissed... here we go... giving in to my natural urges... okay, a few jumping jacks just to warm up..."
Moe Szyslak,"I'm sorry, everyone. Oh, this is the most embarrassing thing I ever had to say, but... I ain't gay."
Moe Szyslak,"I didn't mean to. At first, I was only gay for your money. And, and I had real, deep feelings for that money. But then I felt accepted by you in a way that I'd never been before. I just wish you people could know what it's like to want acceptance. Well, so who you gonna vote for? Me? Or a republican whose record is so anti-gay, he's clearly secretly super gay."
Moe Szyslak,"Boy, I love Valentine's Day. Stir a drop of JÃ¤germeister into some pink lemonade, slice in some strawberry Chapstick, call it ""Cupid's Ambrosia,"" and you can charge up the wazoo."
Moe Szyslak,"What are you, crazy? Of course I do. I got a hot date. C'mon, scram, so I can get ready!"
Moe Szyslak,"Eh, what have I got to lose? They say for every man, somewhere on Earth there's one woman."
Moe Szyslak,"Uh, excuse me, is this the seminar where you learn how to pick up free escorts?"
Moe Szyslak,"Name's Moe Szyslak. As a kid, I had roundworm. Heck, I was more worm than boy for a couple of years. I dabbled in Satanism, until I was asked to leave. Oh, uh, and one month I ate nothing but aquarium fish."
Moe Szyslak,"Homer, do somethin' about your dad. He's casting a pall over this grim dungeon full of losers."
Moe Szyslak,"Ooh, a text. Let's see... Text message for I. M. A. Wiener. As you all can see, I. M. A. Wiener!"
Moe Szyslak,"When-I-get-a-hold-of-you... oh dammit, I typed an F, not a D. Uh... Delete. Delete. Delete. Delete. Oh crap, I just donated twenty dollars to Haiti!"
Moe Szyslak,"Okay now, don't want no trouble. Let me just get my cash out of my cash drawer here."
Moe Szyslak,"Just, uh, linin' up all the Presidents nice and neat... ain't tryin' to be no hero ..."
Moe Szyslak,"Wow, that's the farthest that one of my eggs ever made it down someone's throat!"
Moe Szyslak,"Don't forget, Christmas is a wonderful time to take up alcoholism. You see your family all year round. The holidays are for your bartender."
Moe Szyslak,"Enjoy. And as for you, Homer, don't worry. You're at Moe's tavern -- lady-free since eighty-three."
Moe Szyslak,I wouldn't join one of your hare-brained schemes for all the Japanese girlfriend pillows in Kyoto!
Moe Szyslak,"Wait, wait, wait, wait, I want in! What does your crew need? A safecracker? A wheel man?"
Moe Szyslak,"Well, I don't like to brag about it, but I did publish five modestly successful children's books."
Moe Szyslak,"Hey, this job's fallin' apart! Everyone head for a different airport and we meet in Rio in a year with new faces!"
Moe Szyslak,"I don't care if he's the guy who wrote ""Sandman Volume One: Preludes And Nocturnes,"" no one spies on us!"
Moe Szyslak,"I'm payin' extra for this channel? Hasn't been good since ""The Wire."" Aw, who am I kiddin'? I never watched ""The Wire."" Had to bluff my way through so many conversations."
Moe Szyslak,"Yeah. I keep meaning to switch things around, but this place is always a crime scene."
Moe Szyslak,"Well... uh... well, I just made friends with Pepto-Bismol on Facebook and uh... um... Hey, would ya look at that? There's a spot on the bar!"
Moe Szyslak,"So, I guess you didn't eat that ""special cheese"" that I gave you yesterday, huh?"
Moe Szyslak,"Where'd it go? Where'd it go? Hey, Chief Wiggum! Can you help me find my bar rag?"
Moe Szyslak,"Yeah, I, I knew it was something stupid. Well thanks, everybody. I... I'm always gonna remember today as the day that I learned to open my heart to human beings and not old pieces of cloth."
Moe Szyslak,"Sure, sure. I understand. But if you change your minds, I'll be here in this cave."
Moe Szyslak,"Whoa, whoa, whoa, whoa! There's a white wine? And wha- a Swiss cheese? And a peanut butter? And a potato chip? And toilet paper? Wha-what?!"
Moe Szyslak,"Hey, you know what's good for cleaning Moe gunk outta your rollers? White vinegar. Yeah--"
Moe Szyslak,"Boy, this place has gotten so grim. I'm gonna do something I've never done: make myself a drink."
Moe Szyslak,You call this beer? This is watered-down swill! You got a problem? Well here's the complaint department!
Moe Szyslak,"Look, I'd love to discuss your problems but a pack of raccoons took over my back room and today's the day I make my stand."
Moe Szyslak,"And that's that. Another story in the classic, infallible three-act structure. Good enough for Aristotle, good enough for the Simpsons."
Moe Szyslak,"I'm afraid Lisa's right, son. If the late, great Nora Ephron taught us anything... Oh! What's my other inflatable doll doing here?"
Moe Szyslak,"Eh, you know, in this town, you learn to adjust to things. Runaway monorails... NASCAR star Jeff Gordon..."
Moe Szyslak,"Hey, Homer... what if you got back one of those samples you sold years ago at the Shelbyville Sperm Bank?"
Moe Szyslak,I'll tell you where you should put your money. The one safe place left in this world of woe:
Moe Szyslak,"Nah, you don't have to bet the money. The poker website just keeps it nice and safe, where the FDIC can't get its grubby little hands on it!"
Moe Szyslak,"Hey, hey, hey, hey! Don't you badmouth this country. Compared to the rest of the third world, we're doin' great!"
Moe Szyslak,"Gentlemen, prepare to meet your various makers there, 'cause we got one last frame by our new anchorman... Dan Gillick."
Moe Szyslak,"So, now you think you can just waltz in here and buy everybody a beer?"
Moe Szyslak,"Well, I have no idea what you do or who you work with, but I am sure if you put your foot down on their throats and grind until you hear a crunch, they'll sit up straight."
Moe Szyslak,"Oh, hey, listen, I've learned a lot about human nature by watching things through secret cameras."
Moe Szyslak,"What's wrong, Homer? You've got an expression on your face I ain't never seen before. Like one of them Charlie Brown wiggle-frowns."
Moe Szyslak,"Here ya go, Homer. Boy, y'know, when you're just here alone, I can really smell ya."
Moe Szyslak,"Wow, no one's ever been happy in this place before. And when I started it was Moe's Ice Cream Carnival. Not good."
Moe Szyslak,"I just got a hundred! The tree is real! What you got against hope, anyway?"
Moe Szyslak,Thank God there's no alcohol in this bar or this place would really go up.
Moe Szyslak,"Well, in my case my Mom was hit with a voodoo curse, I gestated for five years, then I popped out backwards and on fire."
Moe Szyslak,"I bet I win a locker full of treasure, like a solid gold bar of silver or Picasso's TV!"
Moe Szyslak,"Well, I said, um... I said ""Mike Rotch. Um, Mike Rotch."" And then, I... I'm sorry..."
Moe Szyslak,"You see, they, they thought I was askin'... if anybody wanted to see... my... oh man, this is so painful... my crotch."
Moe Szyslak,"Hey, you know, it's funny you should mention that. I've been readin' that ""Fifty Shades of Grey"" and it turns out that what chicks want now is a guy to give 'em what-for in the bedroom there."
Moe Szyslak,"Ah y'know, if this is what women like, I should be a lot more popular. But it does inspire me to work on my fan fiction."
Moe Szyslak,"""Sheriff Andy took Barney in his arms and kissed him deeply, then said: 'now if Aunt Bee asks, we were down at the fishin' hole'."" I can't be the only one who likes this."
Moe Szyslak,"Whoa, whoa, whoa! Before I let a Holy Joe walk in this bar, I've gotta know which of the two true faiths you represent."
Moe Szyslak,"Oh, this thing's just loaded with rock salt. I just use it to keep raccoons outta my fridge. And of course to coat the rims of my margarita glasses."
Moe Szyslak,"Suicide. Finally. I'm really doin' it. No more cries for helllp! 'Cause this time there's no one that's gonna save me! I mean, it's not like I'm beggin' ya, please, please show me some love! Yeah, it's nothin' like that."
Moe Szyslak,"Eh, maybe I should call. Give one of the new kids a chance to talk to the legend."
Moe Szyslak,"Moe-ron? Moron! It's you, you little puke... I am gonna tie a rope around your neck and hang--"
Moe Szyslak,"And I really wanna thank you all. You gave me a new lease on life, and I'm gonna take this opportunity to..."
Moe Szyslak,"What's the point?... same ol' stinkin' world... ah, this post-suicide afterglow gets shorter every time!"
Moe Szyslak,"Four guys, a chick and a noose. Just like the movies I like to watch."
Moe Szyslak,"A new suit? Oh, ho, ho! I'll be the best-dressed john in the whorehouse! But listen, are you guys sure you wanna spring for something that expensive?"
Moe Szyslak,"Sorry? Pal? Hey, that's common courtesy. The kind I've only seen in movies! This suit is amazing."
Moe Szyslak,This dump is too filthy for a man with a positive worldview. I'm gonna start cleaning!
Moe Szyslak,Dirt... carpet... another layer of dirt... Congoleum... hardwood?! The perfect floor for doin' a happy jig!
Moe Szyslak,And now to light up the sign and let the world know that the new improved Moe is open for business.
Moe Szyslak,"Well, I do have this bourbon that I brewed myself. It'll either be the best thing you ever had or the last thing you'll ever have."
Moe Szyslak,"Hey, that is the most accurate picture of my face made of girl-parts that I have ever seen!"
Moe Szyslak,"Midge, the suit got a little mussed up. I gotta ask ya... is it noticeable?"
Moe Szyslak,"Uh, I didn't go to movies as a kid. Spent all my time at the pierÃ³gi factory. Dab the potato, fold the dough. That was my Star Wars."
Moe Szyslak,"Okay, I get it. I get it. It wasn't the suit that made the bourbon -- it was me! And I can do anything!"
Moe Szyslak,"Hey, come on, there's sexy bald like... uh... Babar, king of the elephants. I read his books as a kid. He married his cousin, Celeste. That was my takeaway."
Moe Szyslak,"Yeah, I always go with three -- the number of brothers and sisters I, uh, ""Hunger Games'd"", in the womb."
Moe Szyslak,I'm glad we're the kind of people who are worried about Carl's safety instead of thinking that he ripped us off.
Moe Szyslak,"All our lottery money, gone! If I ever see that Carl again, I'm gonna freeze him, chop him up into ice cubes, and scoop him into the urinal trough at the gathering of the Juggalos."
Moe Szyslak,"I had plans for that money too -- I was gonna be one of those guys who's really into hot sauce! Hot sauce suspenders, hot sauce pajamas, bolo tie with a little chili pepper on it..."
Moe Szyslak,"Well it don't matter no more, Midge. Carl is gone, and we're already auditioning replacements."
Moe Szyslak,"Hey, hey, get that outta here! I don't ever want to see that moolah-stealing jackpot-thief again!"
Moe Szyslak,"Well if that's Carl's home, then that's where our money is! And that's where we're going! We gotta pack!"
Moe Szyslak,"Hey Lenny, when are you gonna wise up? Carl never wants to see us again! I'm done talkin' to you!"
Moe Szyslak,"Excuse me, uh, we're looking for our, friend... he's, uh, about so tall, uh, wears a jacket, he's, um, got no visible tattoos..."
Moe Szyslak,"Yeah, and when we were painting my house, Carl Carlson brought that blue tape, you know that really makes you look like you know what you're doing. You peel it off, and you got that super-straight line there."
Moe Szyslak,"If we can forgive Carl for stealing our lottery winnings, maybe youse can find it in youse's hearts to forgive his ancestors."
Moe Szyslak,"Yeah, I'd tell you guys I love you, but, uh, I don't wanna say it, and you don't wanna hear it..."
Moe Szyslak,Yeah. I sell 'em on the internet for like-minded people. Now let's lay some track.
Moe Szyslak,Go grab all his money and vodka and gin. And I'll knit a nice thnord from his leathery skin.
Moe Szyslak,Hey torso! What's with the cookies? Even the human snail would've been done by now!
Moe Szyslak,I ain't got no chance with the strong man's girl. He makes ten dollars a week plus all the sawdust he can eat.
Moe Szyslak,My mother's ring. She gave it to me on her deathbed. She also acquired it on her deathbed. That was a very busy deathbed.
Moe Szyslak,"God, you are so beautiful in that peignoir there. I uh, better freshen up a little bit."
Moe Szyslak,"Yeah, well at least ya got your health, huh? Now let's see if I can take that away from ya."
Moe Szyslak,I say we welcome our winter tourists with open arms -- then gouge the hell out of 'em! Who? Who will gouge with me?
Moe Szyslak,"What? That's crazy! Come on, you work your butt off in a radioactive hellhole, and what do you get? Not one lousy superpower!"
Moe Szyslak,"Whoa-ho, bad idea! No, no. Chicks do not like finding out they're being spied on. I speak from looooooooooooooooooong experience. Now, you gotta make it seem like you found out by accident there. Ooh! Next week youse schedule an appointment with the therapist, after hers, and then you ""bump into"" Midge in the waitin' room, there."
Moe Szyslak,"Oh. Well, well, well. Looks like youse and me may be up here for a while, eh? Yeah."
Moe Szyslak,"Yeah, Channel Six tip line? I just caught two senators doin' it in the alley. And me? I'm just a reliable source. Not ""sauce,"" ""source""! Source! ""S-A-U-R-C-E""!"
Moe Szyslak,"Midge, uh, condolences on your bereavement there. If, uh y'know, after a respectful period of grief and whatnot, uh, yous would like to have some coffee... please give a call. Yeah."
Moe Szyslak,"Oh heya Midge, uh, here we are again, huh? And, uh, here. My new card."
Moe Szyslak,You know what? No! I'm tired of getting my hopes up here. You and your immortal husband can go take a flying leap. Eh?!
Moe Szyslak,We are all here because drinkin' in our bars is down. Mom and Pop bartenders can't compete with big box stores like Booze Barn and Hooch City.
Moe Szyslak,"Thanks, Cap. Now what I'm proposing is a superhero pub crawl. Our clientele dress up in costume and go drinking from bar to bar. Their masks make 'em feel uninhibited, and invulnerable."
Moe Szyslak,Take 'em! Take 'em! Fill their pockets with corn and toss 'em to the pigs.
Moe Szyslak,Yeah. It was really hard for me to make this place look old but not in any way comfortable. Now maybe some TV'll cheer ya up.
Moe Szyslak,"Uh, listen there, Midge. I know how to get youse outta your contract. But I gotta warn ya..."
Moe Szyslak,"Hey, this Blade Rummy is all right! He's a big spender, plus he fixed the jukebox. I think they had a thing going."
Moe Szyslak,How many times I gotta tell you not to throw your trash in my dumpster?
Moe Szyslak,"No, no, no, it's my fault. I'm a hot head. I ain't got no beef with you, Toot."
Moe Szyslak,"Yeah, last year I broke it just so the repairman would come. But I'll be fine."
Moe Szyslak,She took me to a mall and I never saw her again. But I'll never forget that image of her bolting for the parking lot.
Moe Szyslak,I'm happy on Christmas Eve. And for once it's not 'cause some drunk left a wallet on his stool.
Moe Szyslak,"And now, Homer, it's only fair that I give youse a gift: I'm gonna set the clock in the bar to the correct time."
Moe Szyslak,"Howya doin' there? Uh, your front door was locked, so, uh, rather than call or knock, I, uh, came down the chimbley there."
Moe Szyslak,"Midge, it's one minute till Christmas and if I'm ever gonna be a good guy, it's now. Now here I go."
Moe Szyslak,"I'm the one that kept Homer from comin' home... 'cause... uh, well, I was lonely."
Moe Szyslak,"Yeah, that's right. Me, Mr. Party Pants. So, uh... so don't hold it against Homer, eh?"
