raw_character_text,spoken_words
Seymour Skinner,"Finally, this town will have a real claim to fame."
Seymour Skinner,And our school board's cut us back to sixteen! All of them lanthanides.
Seymour Skinner,"Now Willie, don't tell anyone I'm trying my stand-up comedy act tonight. If the students find out I'm performing at Floppy's, I'll never live it down."
Seymour Skinner,"Now. I'll give you directions, starting from the Simpsons' house..."
Seymour Skinner,"I just hope the audience is kind because my material is weak and, uh, and I have that bladder thing."
Seymour Skinner,"So, it's, uh, standardized testing time again. Have you ever noticed how the dumb kids fill in the wrong circles?"
Seymour Skinner,"Lost my place. Maybe, maybe, maybe, maybe a little, uh, improv would ""raise the roof,"" here. Would someone name a profession?"
Seymour Skinner,How come you always run out of tardy slips before you run out of permission slips?
Seymour Skinner,"Welcome to Career Day. Here to tell you about his job is Bart's friend's Dad, Kirk Van Houten."
Seymour Skinner,"I see. Well, we, uh, still have fifty-six minutes left. Any questions?"
Seymour Skinner,"Yes, Seamus. Ninety minutes of watching a man drink in a bathtub."
Seymour Skinner,"Seamus, uh, we won't need you to speak any more."
Seymour Skinner,"Wow! Walter Mondale, Marvin Hamlisch, Mark Fuhrman... The former President of Procter and Gamble?"
Seymour Skinner,"Yes, fine. He'll do. Anything to end this unstructured conversation."
Seymour Skinner,"...and in a gutless act of political correctness, pizza day will now be known as ""Italian-American sauce bread day."""
Seymour Skinner,"And now today's guest speaker... the creator of ""Danger Dog,"" Geoff Jenkins!"
Seymour Skinner,"Uh... I have a question, Mr. Jenkins. Could you tell us about all the hard work and buckling down that you put into every cartoon?"
Seymour Skinner,"Well then, eh, tell the children how hard you studied in school to get where you are today."
Seymour Skinner,"Fire, children -- hurry outside! There's no time to let today's lecture sink in!"
Seymour Skinner,I won't stand by while you're glamorizing sass! Now those youngsters will throw their lives away... drawing things that never were.
Seymour Skinner,"The 2nd Battle of Springfield was fought by the North...the South...and the East...to keep Springfield in, out of, and next to the Union, respectively. Now, the actual battle was fought over there, where that man is standing. But he won't move, so we'll do it here."
Seymour Skinner,This battlefield is rife with inaccuracy. You dead people stop playing cards. And Stonewall Jackson... stop roller blading.
Seymour Skinner,"Are you mad, Brunella? You can't fail Lisa. She's the only child keeping this school accredited. Without her, we'd have to release these children back into the forest. So let's just turn that minus into a plus..."
Seymour Skinner,Did they have to guess the date of my death?
Seymour Skinner,"When I was starting out, they said ""You're good -- but are you 'plaque' good?"" Well, today I can say ""Yes I am!"""
Seymour Skinner,"...Three, two one. Thank you. I will now take pre-approved questions from honor-roll students."
Seymour Skinner,"Now normally I wouldn't go near a giant chocolate cake in my dress polyester, but with Bart Simpson safely encapsulated, I'd be delighted to pose."
Seymour Skinner,"Ah Mother, may I read a magazine while I wait in the car?"
Seymour Skinner,This air conditioning is better than any truant officer. I'm seeing students I haven't seen in years.
Seymour Skinner,Now let's raise the roof for the bland informative rap of M. C. Safety and the Caution Crew!
Seymour Skinner,"Heh-heh-heh, watch out Beatles! Now I have one more important announcement to share with you. Would Lisa Simpson join me on stage?"
Seymour Skinner,"Lisa, because of your outstanding score on yesterday's big test, you're being immediately moved up to... the third grade!"
Seymour Skinner,"Okay Bart, since you like attention so much, I have a second announcement."
Seymour Skinner,"I was going to tell you this privately, but... because of your incredibly low test score, we're sending you back to third grade."
Seymour Skinner,Bart and Lisa are lost in Capital City and presumed crying.
Seymour Skinner,"I'm so sorry. Lisa's a very special little girl, and we'll spare no expense in finding her."
Seymour Skinner,"We're looking. But in the meantime, the Class Clown Pro Tem will take his place."
Seymour Skinner,"Well, if this episode has taught us anything, it's that nothing works better than the status quo. Bart, you're promoted back to the fourth grade."
Seymour Skinner,"And Lisa, you have a choice. You may continue to be challenged in third grade, or return to second grade and be merely a big fish in a small pond--"
Seymour Skinner,"Thank you, sir. And what more fitting finale than to gaze reverently at Old Glory."
Seymour Skinner,"Wait, this just doesn't add up. Milhouse has never been anything but a comic foil."
Seymour Skinner,Then Krusty will feel my wrath! The spritz has hit the fan.
Seymour Skinner,"Yes, about that. Mother's neck wattle got caught in a zipper. I've got a long night of boo-boo kissing ahead of me but don't worry, I got you these store-bought apples instead."
Seymour Skinner,"Oh, I must have the wrong classroom. I was looking for my girlfriend, not Pam Dawber."
Seymour Skinner,"Are you ready for a little after school special? Eyes front, Simpson."
Seymour Skinner,Hello? Mother?... I'll be right there. Now she wants to get out of the tub.
Seymour Skinner,I'll be back in three hours. Maybe less. But almost certainly more.
Seymour Skinner,"As Principal, I'd just like to say a few words about what this wonderful woman means to this school and to me."
Seymour Skinner,"Willie, you're no stranger to the inner-workings of the female mind."
Seymour Skinner,"Well, I'm a little worried that, uh, with all this attention, Edna may meet someone better."
Seymour Skinner,"Oh, I've been a fool. I've gotta go after her."
Seymour Skinner,"Well technically since she's paying for the room, she brought me."
Seymour Skinner,"This woman carried me for nine and a half months. I was out for two weeks, then went back in."
Seymour Skinner,I believe the only venue for me is the ride of broken dreams.
Seymour Skinner,"Well, since Edna dumped me, I've been wandering around this park all night. It's educational and offers mild thrills. Just like Edna."
Seymour Skinner,"Good Lord, I may lose Edna forever. I've gotta stop her from winning. Then she'll be broken, miserable and mine."
Seymour Skinner,"Ooh, this game is gonna get some disapproving clucks. But for now I need my tongue to talk to you. I don't want to lose Edna, so I need you to sabotage her chances of winning tonight."
Seymour Skinner,"All right, Bart, I didn't want to resort to this, but... this drawing was found on the wall of Springfield Elementary late last week."
Seymour Skinner,This is the worst thing I've ever done. Even worse than what I did in 'Nam.
Seymour Skinner,"I'm sorry, everyone. I perpetrated this charade. The boy can read, and Edna Krabappel is the greatest teacher I have ever known. If she can teach me to love, then she can teach anything."
Seymour Skinner,"Not on your life, Reverend. From now on, I'm my own man."
Seymour Skinner,"Edna Krabappel, will you marry me? Now I must warn you, two months' salary only bought me the ring box."
Seymour Skinner,Do you want to check out the bed of tomorrow... today?
Seymour Skinner,"Hmm, there appears to be a red dot on my trouser fronts. I'd better lower them."
Seymour Skinner,"The dot also appears to be on my underpants. Well, down they go."
Seymour Skinner,I could easily put them back in their original order.
Seymour Skinner,"Willie, did you get the letter about your pay cut?"
Seymour Skinner,"Welcome back, children. We've all had fascinating summers. I was the Maitre D' at the Springfield Country Club."
Seymour Skinner,"Um, we'd better get down to business. As this is a non-leap year, we're already a day behind."
Seymour Skinner,"Well, if by ""wank"" you mean educational fun, then stand back, it's wanking time."
Seymour Skinner,Let's get the year rolling with an all-school spelling bee!
Seymour Skinner,"Well, we're down to our last two students. Milhouse, your word is ""choke."""
Seymour Skinner,"There'll be time for that later. Now, you can concentrate on representing our school at the state spelling finals."
Seymour Skinner,And here's your prize for today: a scale model of the planet Mars.
Seymour Skinner,"Lisa, to honor Springfield Elementary's shining star, we are granting you a double-wide locker."
Seymour Skinner,"Ah, this is as romantic as the night I proposed."
Seymour Skinner,I was kinda hoping we could use this audio cassette.
Seymour Skinner,"Before we begin, children, may I remind you the school computers are not to be used to access PrincipalSkinnerStinks.com, Skinnersucks.org or Shavedskinner.edu."
Seymour Skinner,"Now today we have a special guest: a documentary filmmaker whose works include ""Lost Luggage, Shattered Lives,"" and ""Upskirt Dreams."" Please welcome Declan Desmond."
Seymour Skinner,"Powerful work. And now he's going to make a documentary about Springfield Elementary, which I assume will be glowing and positive, unlike all of his other work."
Seymour Skinner,Hitting it off already! I haven't seen such a natural pair since half-sandwich and soup of the day.
Seymour Skinner,"I'll just leave you two alone. Remember, as far as he knows, we still teach math."
Seymour Skinner,I certainly appreciate you helping us out with this field trip.
Seymour Skinner,"Look children, that giant clam appears to be opening. This could be a wonderful journal entry!"
Seymour Skinner,Read the directions silently as I read them aloud to you.
Seymour Skinner,"Oh, thank you. Mother always said a curvy spine is the devil's roller coaster."
Seymour Skinner,"Due to budget cuts, music class will now have a two drink minimum. Cranapple juice only counts as one. And...."
Seymour Skinner,Congratulations Mr. Student Body President -- your casino night is a huge success.
Seymour Skinner,"Martin, in light of this fiasco, you're going to have to resign as president."
Seymour Skinner,"Well, I guess we're gonna need a new student body president."
Seymour Skinner,"""Lisa..."" ""Lisa..."" ""Lisa..."" Wow, she even beat perennial write-in candidate ""Skinner Sucks."""
Seymour Skinner,The students will do anything she says. She's captured their imagination like a bright piece of construction paper.
Seymour Skinner,"Oh hello, Lisa. We were just uh, discussing Vasco De Gama."
Seymour Skinner,"Lisa, you were elected to be seen and enjoyed. Don't hide your light in a smoky back room, making dusty old decisions."
Seymour Skinner,"But just in case you want to do any more thinking, I'm proud to present you with an official key to the study hall."
Seymour Skinner,"Yes, it's like you're Harry Potter without the magic and wonder. Just sign these authorization forms and you can be on your way."
Seymour Skinner,That little girl should learn to read things before she signs them.
Seymour Skinner,"I'M SO HAPPY WITH MY EVIL PLAN / SAY GOODBYE TO MUSIC, GYM AND ART / SOON WE WILL HAVE THE PERFECT SCHOOL / WHERE FUN AND EXCITEMENT NEVER START!"
Seymour Skinner,"Hmm, not a cloud in the sky -- a perfect day to unveil Operation SLAAAM: So Long Athletics Art And Music. Care for a T-shirt?"
Seymour Skinner,"Lisa, student government is meaningless. Look at your constitution. It's written on the back of a placemat."
Seymour Skinner,Gimme that. Any student caught striking will be severely disciplined. Unless all of you do it. Then I'm stymied.
Seymour Skinner,"Lisa, please. Help me lure them back. I had to do what I did. Our budget is stretched tighter than mother's sauna pants."
Seymour Skinner,Would you be willing to pay an extra dollar twenty-three in taxes to fund them?
Seymour Skinner,You want to get rid of Lisa?! But she's such a good student!
Seymour Skinner,"Lisa Simpson, you have just been transferred to the Springfield magnet school for the gifted and troublesome. Please climb into the idling bus."
Seymour Skinner,But how can you afford all this on a widower's salary?
Seymour Skinner,"Edna, we don't need wedding china. The dishes mother won on ""Let's Make A Deal"" are holding up nicely."
Seymour Skinner,"And I suppose those wedding guests will also pay for dishwashing liquid, heated water, and two-sided sponges?"
Seymour Skinner,... and while the school's only ball is being repaired...
Seymour Skinner,"... the following alternative sports will be offered: dodge-rock, volley-brick, and base-game."
Seymour Skinner,"Finally, on a personal note, Mrs. Krabappel and I are to be joined in holy wedlock...this Saturday. We'll be honeymooning at Lake Shelbyville Lodge, Cabin Thirty-two, Room Three. And we do not wish to be disturbed."
Seymour Skinner,"Homer, this bachelor party seems to have peaked. Would you please return my pants and/or underpants so I can go home?"
Seymour Skinner,I can't -- I might be called upon to give directions later.
Seymour Skinner,There's something I've wanted to say to you for a long time. Am I a good principal?
Seymour Skinner,"You know I wish I had an exciting life... like that class picture photographer. Ho, how many women has he had in that van? Two, that I know of."
Seymour Skinner,"You know, Homer, Edna was bugging me and bugging me to set a date, and I picked one that seemed far away, and it zoomed up like a junebug flying in my windshield."
Seymour Skinner,"Homer, Lenny...my man... I could never lie to you guys. I'm starting to get cold feet. Please don't tell anyone."
Seymour Skinner,You know I'm not. We had a long discussion about that where I clearly indicated the coldness of my feet.
Seymour Skinner,"I don't know Edna, I'm not quite ready to take that plunge."
Seymour Skinner,"Well, this is it, Edna. As I once said at the battle of Khe Sanh, I surrender."
Seymour Skinner,"Well, I'm uh, I'm afraid Edna has gone from tardy to absent. So uh, let's uh move onto the reception and forget this awkwardness with some delicious shrimp mocktail."
Seymour Skinner,"Well, in retrospect, I could have been a little more ""into"" the whole thing."
Seymour Skinner,"""Just The Two Of Us."" I spent fifteen dollars on those dance lessons, might as well use 'em."
Seymour Skinner,"Forward, side, together. Back, side, together. Forward, side, together. Back, side, together..."
Seymour Skinner,"Oh God, I've lost the love of my life. Bart's right, I am a wiener."
Seymour Skinner,"That was before I missed her smell, her warmth, her beautiful, beautiful penmanship!"
Seymour Skinner,"Edna, I made a huge mistake and I want you back. How's that, Homer?"
Seymour Skinner,Every second without you is like a million kicks in the crotch.
Seymour Skinner,"Homer, Marge, if I could just speak to Edna for a moment."
Seymour Skinner,MS. KRABAPPEL / A SAD PRINCIPAL / IS DESPERATE AND NEEDY / IF YOU COME HOME / I WON'T DIE ALONE / AND THAT'S WHAT I'D PREFER...
Seymour Skinner,What are you doing in Edna's place? Where is she?
Seymour Skinner,They told me it was Catman! Now prepare for some roughhousing.
Seymour Skinner,"Hm, tough crowd. Uh, would everyone just rise for our National Anthem?"
Seymour Skinner,"Your child's behavior appalls me, not just as a principal, but as a veteran of America's only losing war."
Seymour Skinner,"Oh sure, Marge. Just like ""blind Bart,"" ""wheelchair Bart,"" ""pregnant Bart"" and my personal favorite, ""railroad spike through head Bart."""
Seymour Skinner,"Are you kidding? I love it. I once had a principal like that. Now, come with me."
Seymour Skinner,"This, young lady, is a mimeo machine. A hand-operated duplicating device -- no electricity needed."
Seymour Skinner,"Finally, in nineteen ninety-two, I was reunited with that chair. It wasn't quite the same."
Seymour Skinner,"They're just asserting their independence. If a child doesn't do it now, it may never happen."
Seymour Skinner,"Step right up, and bid on items donated by local businesses!"
Seymour Skinner,A chance to bring down Bart Simpson? Our school's second most-wanted criminal after the mysterious El Barto?
Seymour Skinner,Hi. Would you mind showing us video footage of your last concert?
Seymour Skinner,Not yet. Can we verify exactly what time Bart was at the show?
Seymour Skinner,"Yes. Share with us the wisdom of the street, oh mighty Alcatraaaz."
Seymour Skinner,Do you think there's a place in the hip-hop world for a forty-something elementary school administrator?
Seymour Skinner,"Happy three in the morning, everyone! In a mere five hours, we'll be gazing at Springfield's most exciting glacier, Springfield Glacier. I hope you're all wearing glacier-appropriate clothing."
Seymour Skinner,"Yes, well, while I disagree with your T-shirt's assertion, I do encourage anything that raises glacier awareness. Busward to adventure!"
Seymour Skinner,"So, Edna, I uh, I wrote up some possible discussion topics for this trip. Oh, here's one: I'm still in love with you. Discuss?"
Seymour Skinner,"Behold, children. The majesty of Springfield Glacier! Crane your necks skyward to behold its icy glory."
Seymour Skinner,I'm going to exchange this beach towel I bought at Sequoia National Park.
Seymour Skinner,"Dying alone, huh? Terrible fate to befall any woman -- ice-age or modern-day."
Seymour Skinner,"Oh for goodness sake. You've moved on, have you? Well, so have I."
Seymour Skinner,"Bart, because of your sister's restraining order, there is no place in this school you can legally occupy, without violating your order. Observe."
Seymour Skinner,"A.m. kindergarten made the Bart doll. P.m. kindergarten made the Lisa. The point is, we're not allowed to have you in this building."
Seymour Skinner,I will. But there is one place on school property that falls outside all laws of man or God.
Seymour Skinner,We've got to upgrade Springfield's image -- show them we're more than just a town that's still afraid of eclipses.
Seymour Skinner,"Welcome seniors and sexually precocious underclassmen. I'd like to say goodbye to those who are going off to college, or to fight in Gulf War Five: ""Operation Find Our President's Head."""
Seymour Skinner,"Attention everyone. Please welcome our Valedictorian, Lisa Simpson. She will be attending Yale...I mean, Hot Dog on a Stick Management Camp."
Seymour Skinner,"Bart, now that you've graduated I can finally say this: you really press my cider."
Seymour Skinner,Yes! Of course I do. HAPPY BIRTHDAY TO YOU / HA--
Seymour Skinner,Really? I'm a Libra. There's a lot of compatibility there.
Seymour Skinner,"Sir, this school has a strict no-animal policy. I assume these are hypothetical dogs and poni?"
Seymour Skinner,Yes. I saw those when my normal grocery store was on strike.
Seymour Skinner,"The best photographs, or ""photos"", will be prominently displayed in the school lobby all year long."
Seymour Skinner,"Well, I guess you didn't find anything interesting to photograph."
Seymour Skinner,"Now as queen, you shall be entitled to eat the same French Fries the teachers do."
Seymour Skinner,"So Willie, during the festival, you'll be wearing these urine-soaked rags. You're the village idiot!"
Seymour Skinner,"Now, allow me to apply this rubber cement to your face -- to represent the ravages of plague."
Seymour Skinner,"Now peasants, since the middle ages had no compact discs or Super Mario Men, people found entertainment in abusing the village idiot. So, let history come alive!"
Seymour Skinner,It's the backseat of my Merkur. There's thirty-seven cents in the coin caddy. And stay out of my diary!
Seymour Skinner,"Bart, I'm sick of playing the tomfool. You are hereby expelled from Springfield Elementary!"
Seymour Skinner,"""Ebony and Ivory""? I'm afraid that song's taken! By me and my mother. You know, people say when we're on stage, it's more like ""Scary-oke."" Scary talented, I assume."
Seymour Skinner,"Capital! My mother and I have been performing together since I was in fourth grade, and it's really brought us closer."
Seymour Skinner,"Don't worry, Mother. I have your eye balm in my man-purse right here."
Seymour Skinner,Which of you boys hurled Lisa Simpson's backpack through my window?
Seymour Skinner,"Lisa, I hold in my hand a sticker with a frowny-face on it. Don't make me affix it to your file!"
Seymour Skinner,"Mr. and Mrs. Simpson, I'm afraid we have a real problem with Lisa."
Seymour Skinner,"Your daughter broke a window, upended an ashcan, and hurled a Thermos-brand thermos onto the street!"
Seymour Skinner,I've asked the school psychologist to shed some light on your daughter's sudden burst of inappropriateness.
Seymour Skinner,"""Daddy's Face-down Thanksgiving,"" ""Left at the Grand Canyon,"" ""The Day a Policeman Came to My Soccer Game."""
Seymour Skinner,"The school is looking for a new ""Safety Salamander"". When Lisa sees you teaching children to avoid downed power lines, it could restore her faith in you and the male gender."
Seymour Skinner,"Okay Lisa... ...to study in Rome, an applicant needs outstanding grades, check... Uh-oh. Lisa, it says you have to speak fluent Italian."
Seymour Skinner,Flawless logic. But I am going to have to ask you to speak a few phrases to verify your fluency.
Seymour Skinner,"Though not now, because I have a series of important meetings."
Seymour Skinner,Because it's terrible for me. But I'll get back to you. Soon.
Seymour Skinner,"Ah, nineteen ninety-five. A fine year for Camrys. No one would ever guess you spent three months in a lake."
Seymour Skinner,"Hmm, that's odd -- we only turn the heat on for parents' night."
Seymour Skinner,This wood is more buckled than a pilgrim's hat. But who's responsible?
Seymour Skinner,"Yes, thank you, Myra. To highlight the seriousness of Bart's offense, Superintendent Chalmers will be joining us by video uplink."
Seymour Skinner,"Yes, well you won't think it's so funny when we send Bart here."
Seymour Skinner,"It's the only place cruel enough to straighten Bart out. They use a proven concept, ""tough hate"", to turn around foul-mouthed hooligans. Then they send them home, quietly ticking away."
Seymour Skinner,Now I have a ring tone for my brand new cell phone.
Seymour Skinner,"Children, your gym teacher Ms. Pommelhorst has a brief announcement."
Seymour Skinner,"We're telling you children now, so you can adjust and not make jokes."
Seymour Skinner,"Precisely the type of wordplay I seek to discourage. ""New wood."" Now, please welcome your new gym teacher: Coach Krupts!"
Seymour Skinner,"Ladies and gentlemen, it's time to announce the winner of the science fair. Though I must note I'm surprised Lisa Simpson didn't enter a project this year!"
Seymour Skinner,"Well, mother, aren't you glad you didn't get more intimate with him?"
Seymour Skinner,"It is with great joy and a sense of once again everything is back to where it started, that we welcome our once and future Groundskeeper... Willie!"
Seymour Skinner,"Now let's all enjoy some punch and cookies. Willie, you can start cleaning up now."
Seymour Skinner,"And when you're done, here are the keys to your new shack."
Seymour Skinner,"Bart, do you expect me to believe that? That story is the biggest load of... Krabappel? Making out with Moe?"
Seymour Skinner,"You know, Juliana, it's no surprise you became such a success. You always got straight ""A's"" in school."
Seymour Skinner,"No, all I meant was, from what I've seen, boys are better at math, science... the real subjects. There, that should put the matter behind us."
Seymour Skinner,"No, of course not! I don't know why girls are worse."
Seymour Skinner,"Uh, one thing we can all agree on though -- this little lady sure looks pretty tonight. Am I right?"
Seymour Skinner,"Don't worry, I have a plan: pretend I agree with them."
Seymour Skinner,"Today we celebrate the first of many, many, many, many diversity forums."
Seymour Skinner,"Why is it that women ""appear"" to be worse at math then men? What is the source of this ""illusion?"" Or, as I call it, ""the biggest lie ever told."""
Seymour Skinner,"Please believe me, I understand the problems of women... see?"
Seymour Skinner,"Am I wearing women's clothes? I didn't notice. When I look in my closet, I don't see male clothes or female clothes. They're all the same."
Seymour Skinner,"Oh, no... of course not! Women are unique in every way!"
Seymour Skinner,"No, no, no. It's the differences -- of which there are none -- that make the sameness... exceptional. Just tell me what to say!"
Seymour Skinner,"You know, I still think about you all the time."
Seymour Skinner,"Class, starting today we will be presenting an alternative theory on the origin of man."
Seymour Skinner,"Hm, this helpful video will evade all your questions. Eyes screenward!"
Seymour Skinner,"Lisa, you've said quite enough. Children, drown her out with whistling and arm flatulence."
Seymour Skinner,"Now honestly, the Bible's about the same age as the rest of our textbooks."
Seymour Skinner,"Yes, yes, every day we go through this. Why don't you just incinerate the contraband."
Seymour Skinner,Careful with those peanut crumbs! My allergy is so sensitive a single molecule would make my throat close like a museum at four forty-five.
Seymour Skinner,I'M A COOTIE EATER / I'VE BEEN ONE ALL MY LIFE. / I LIKE THE COOTIES SO MUCH / I HAVE A COOTIE WIFE.
Seymour Skinner,Excuse me. I'm supposed to stand in your store window and breastfeed Bilbo Baggins.
Seymour Skinner,"Simpson, you've been waving your nuts in my face for too long. Eat shrimp and die!"
Seymour Skinner,"Okay, field-trippers, welcome to the Springfield Tide Pools -- nature's most fecund eco-system!"
Seymour Skinner,"Who will spot the playful abalone? The mighty winkle? I think it might be you, Sherri!"
Seymour Skinner,"Now remember, these pools can be dangerous, so everyone pick a buddy."
Seymour Skinner,Shut up! I'm just giving him CPR -- the kiss of life! And if anyone loves Bart it's Nelson.
Seymour Skinner,Never woke up because he never passed out. He's right over there.
Seymour Skinner,"Splendid, Lisa. By far the best presentation of the day!"
Seymour Skinner,"And you should be. The city's Multicultural Council has invited one lucky student to perform at City Hall. Lisa, you'll be representing us, and the noble Hitachee people!"
Seymour Skinner,"My God, Willie, that fire is headed right for the tetherball pole! Put it out!"
Seymour Skinner,"Then I'm afraid these ""Wet Ones"" will have to do the job."
Seymour Skinner,"What monster, or pair of monsters, would steal our extinguishers?"
Seymour Skinner,"Simpson, I know you're behind this. Well, you are gonna get some counseling from our school psychologist."
Seymour Skinner,"Zimmerman, Zorx, and... Zzyzwiski. Now back to class, all of you."
Seymour Skinner,"Sir, if we let these hill folk into our school, our test scores would drop so low, we'd lose all federal funding."
Seymour Skinner,Plus our last bake sale was a disaster. People took bites without buying the cookies.
Seymour Skinner,HOW DO WE STOP HER WRITING UP WHAT SHE SAW?
Seymour Skinner,Made with the fondue set I bought you for Christmas?
Seymour Skinner,"I'm afraid that due to funding cuts, we've had to sell the Science Department skeleton and replace it with this Halloween costume."
Seymour Skinner,"Moving on, our class trip to Italy is now spaghetti night at Papa John's, and your fifteen-hundred dollar deposits will not be refunded."
Seymour Skinner,We will conclude by passing around a sheet on which I would like everyone's email address.
Seymour Skinner,"/ It's weren't nothin', really. / Just doin' our job. /"
Seymour Skinner,"Uh, gentlemen... I'm uh... I'm starting to wonder if we've crossed a line here."
Seymour Skinner,I think what she would treasure most is a gift bought through honest effort. Because...
Seymour Skinner,...integrity... trust... exploitation... the golden rule... role models... serious crime... zero tolerance... the Ten Commandments...
Seymour Skinner,"Time for a head count. Children, line up according to height... no, weight... no, the sum total of the letters in your last names if each letter is assigned a numeric value according to its place in the alphabet! Quickly now!"
Seymour Skinner,Behold -- our new state-of-the-art weapon in the global war against misbehavior!
Seymour Skinner,"We've got what we need -- Milhouse, bring them in."
Seymour Skinner,"Lord, give me guidance. That's right, the guidance department -- detention room. Thank you, Mrs. Lord."
Seymour Skinner,"Yes, of course -- I think we can wrangle you a used bicycle. Do you prefer Schwinn or Huffy? Bart? Where did he-- My car keys!"
Seymour Skinner,"Yes, yes, yes. We have to do something. Although, the basketball hoops have been retracted... D.J. Funtimes has already cashed his deposit... And Superintendent Chalmers won't be happy to hear..."
Seymour Skinner,Um... that uh... bake sale revenue projections are through the roof.
Seymour Skinner,"Possibly, but I can't risk Superintendent Chalmers finding out about--"
Seymour Skinner,Um... about how early press coverage of the bake sale is uniformly positive.
Seymour Skinner,"Well, it seems someone was riding the giant tortoise naked."
Seymour Skinner,"Lisa, if you like, I'm certified to conduct a mock father-daughter conversation."
Seymour Skinner,"You know, a principal's dream would be to have a school with nothing but Lisa Simpsons. Unfortunately, the rest of you exist."
Seymour Skinner,And now the reason we're all here today... Lisa Simpson!
Seymour Skinner,"That's terrific, but I called you here to discuss your son's misbehavior on the school bus."
Seymour Skinner,"May I have a clean American newspaper, please, no ""Doonesbury?"""
Seymour Skinner,"Students, I'm afraid I have some bad news. The coolest student in school, Milhouse Van Houten, is leaving us."
Seymour Skinner,"He and his uncle, who is also very cool, will be returning to Solvang forever... via hot air balloon."
Seymour Skinner,"What about the media? They're not covering the issues, they just want to declare a frontrunner and go back to their mansions."
Seymour Skinner,"""Air Skinner"" brings it up. He bounces the ball repeatedly, in a dribbling-type motion."
Seymour Skinner,"Thank you, children. Welcome to the unveiling of our new school lunch purchasing plan, known as the Flex Plan."
Seymour Skinner,"Students may spend up to ten points per day in up to four of seven categories. Unused points roll over week to week, but not month to month. Categories not included: meat, dairy, vegetables..."
Seymour Skinner,"Who did this? Until I find out, no one is leaving this mixed-use auditorium."
Seymour Skinner,"When I catch the culprit, and I will, I'm gonna throw this away..."
Seymour Skinner,"By law, the most we can give him is a ten day suspension."
Seymour Skinner,"All our other attempts to get a spy inside the Bart Simpson operation have failed. Uter, Ralph, Doug the hip guidance counselor... he's never been the same since Bart got through with him."
Seymour Skinner,"Uh-oh, here he comes. Now this won't be easy, but pretend I'm a jerk."
Seymour Skinner,"Young man, I'm gonna be on you like a numerator on a denominator!"
Seymour Skinner,"Two whistles! I'm one whistle away from three whistles, people!"
Seymour Skinner,"Say Simpson, would you mind holding one end of this banner while I put it up?"
Seymour Skinner,"I knew egging my house was just a ploy. You see, the rat who told you about my rat was also a rat."
Seymour Skinner,"And it's all thanks to Donny here, who can happily live the rest of his life knowing he betrayed the one boy who actually cared about him."
Seymour Skinner,"Martin Prince was known by many names: Martin Priss, Martin Princess, Fartin' Prince, Martin the Brown-Nosed Reindeer..."
Seymour Skinner,"Martin was a shy, awkward child who will never fulfill his promise to become a weird, unloved adult. The Audio-Visual Club has prepared a video tribute to their fallen associate."
Seymour Skinner,"Agreed. The film has everything -- emotion, conflict, Milhouse! Lisa, you're a gifted filmmaker. It's as if Ingmar Bergman and Penny Marshall had a baby."
Seymour Skinner,"Cinema is my secret passion. I've even written a screenplay or two ""on speculation."""
Seymour Skinner,"When Edna Met Seymour... ""Ghost Willie""... ""Killing Seymour's Mother""... ""The Principal Who Sold A Screenplay""..."
Seymour Skinner,"Unfortunately, the studios have made it clear they're not interested in my work. In fact, I'm... I'm no longer welcome on the Universal Studios tour."
Seymour Skinner,"Forget grades! With the right subject, you could be a great filmmaker. What comes to mind when you think of drama?"
Seymour Skinner,Not the smarty-pants answer. Where's the drama in your life?
Seymour Skinner,"Family, eh? That's right, your brother is Bart Simpson, one of Mrs. Krabappel's fourth graders. And your father is a local character of note."
Seymour Skinner,"Lisa, if you make a documentary about your family, I can help you."
Seymour Skinner,"All I ask is, if you ever win an Oscar... give it to me."
Seymour Skinner,"Well, with some school band music and added effects, we could show Lisa's film at the public library."
Seymour Skinner,"Sundance, the preeminent independent film festival held each January in Park City Utah?"
Seymour Skinner,"Well, if we can't get into Sundance, would you like to check out its alternative cousin, Slam Dance?"
Seymour Skinner,"We want ten percent of the first-dollar gross, full European distribution rights, and access to the most exclusive VIP tent in Sundance."
Seymour Skinner,They don't even know that my pockets are full of bottled water and cornbread!
Seymour Skinner,"Seymour Skinner never puts all his eggs in one basket. That's why they call me ""Two Basket"" Skinner. What? They do."
Seymour Skinner,"Just wait for dessert, sir. I made it with you in mind."
Seymour Skinner,Out of gas! But how?! I put a dollar in this morning and we've only driven ninety cents.
Seymour Skinner,I understand. It can be very difficult for a woman to propose marriage. But I am willing to go halvsies on a ring.
Seymour Skinner,"Gee. Compared to you, my life is one big half-day!"
Seymour Skinner,"Thanks, Homer. I don't think the school pep squad could've cheered me up more. And they were state runners up in nineteen ninety-seven!"
Seymour Skinner,"Mr. and Mrs. Simpson, we need to talk about Lisa. She's unfocused, scribbling nonsense, living in a world of her own."
Seymour Skinner,"Ah yes, the one I've seen on Lisa's Facebook page."
Seymour Skinner,"I search all the children's Facebook pages for unflattering references to me. By the way, I enjoyed the photos of your trip to Yosemite."
Seymour Skinner,"Welcome to another school year. One important note: the flower-based names of the reading groups are now barnyard-based. Mr. Becker has protested the move, so his group will remain the Daffodils."
Seymour Skinner,"I never tire of that. Uh, one other announcement, at the end of the month we'll be participating in the Vice-President's Assessment Test."
