raw_character_text,spoken_words
C. Montgomery Burns,"Well, with the old ball and chain gone, maybe I can finally have a little fun at the office."
C. Montgomery Burns,"Bah! A candy shop. Yes, I'll take two pounds of Bristol's toffee. Ooh, and don't wrap it too tightly - I'm hungry now!"
C. Montgomery Burns,Hmmm. What is this? Some kind of force-field around these vegetables.
C. Montgomery Burns,"I don't want to hear your whining. I'm a bored and joyless old man, give me a laugh!"
C. Montgomery Burns,"Let's keep the laughs coming, eh, Simpson? What say I make you my Executive In Charge Of Recreation -- No, no, better yet, my Prank Monkey."
C. Montgomery Burns,I can't have my little monkey running around in rags.
C. Montgomery Burns,"What are you doing, man? That's Carl! Let me help you."
C. Montgomery Burns,Look at that Comic Book Fellow calmly eating candy like a Spaniard. Time for monkey to shine.
C. Montgomery Burns,"You're so much more fun than Smithers. Why, he doesn't know the meaning of the word ""gay."""
C. Montgomery Burns,"Look at their proud, hopeful faces. Wait'll they see that their rare Chinese panda is nothing but a fat guy in a suit."
C. Montgomery Burns,"Well done, Monkey! That other panda gave some unexpected zazz to the festivities, eh?"
C. Montgomery Burns,"Too busy trying to keep my sides from splitting -- it's happened before. Monty say, monkey do. What could be better?"
C. Montgomery Burns,"Well, well, it looks like my monkey has evolved into a man."
C. Montgomery Burns,"Silence, Monkey. Now that you're Father Christmas, we have an opportunity to bend this town over our knee and give it a pranking it will never forget. Here's what we do..."
C. Montgomery Burns,I hope no one finds out about this. It's pure journalistic dynamite!
C. Montgomery Burns,Then it's agreed. I'll supply you terrorists with deadly uranium.
C. Montgomery Burns,"Ohh, don't worry about those fumes. They'll be sucked into that air vent."
C. Montgomery Burns,It seems the Federales have been tipped off by an anonymous whistle blower.
C. Montgomery Burns,"Now, while the plant is brought up to code, there will be massive layoffs. That is to say, total layoffs. Toodles!"
C. Montgomery Burns,I'll get the ball out of your peach basket one of these days.
C. Montgomery Burns,"Hurry, Smithers. Halloween is upon us. Put up the decoration."
C. Montgomery Burns,"Fourteen dollars and ten, eleven, twelve cents. There you go."
C. Montgomery Burns,"Oh, General Gao... you were a bloodthirsty foe, but your chicken is delectable."
C. Montgomery Burns,"Hm, this cookie feels heavy, as if there's some paper inside."
C. Montgomery Burns,"Capital! ""You will find true love on Flag Day."" Why it's Flag Day today! True love at last."
C. Montgomery Burns,"No time for jokes, Smithers! Come along. We're going womanizing."
C. Montgomery Burns,...So I foreclosed on her mortgage and took her cats!
C. Montgomery Burns,"Damn that Pennybags. Between him and Scrooge McDuck, all the best ankle is taken."
C. Montgomery Burns,"Great heavens! It's one of those nude female fire stations. Ohh, I'd always be second place to some kitten stuck in a tree. Let's go, Smithers. Smithers?"
C. Montgomery Burns,"Oh, that fortune promised me true love. This has been the worst Flag Day ever."
C. Montgomery Burns,Of course you do. You can lift my wiper any day.
C. Montgomery Burns,"Miss, would you submit to a wooing by a gentleman caller?"
C. Montgomery Burns,"Well, I've never dated anyone with their original hair and teeth."
C. Montgomery Burns,"Oh, I enjoy all the popular youth trends. Like, uh, mm...piloting motorcoaches... and, uh..."
C. Montgomery Burns,"So, what shall we do tomorrow? Go grousing? Or if you'd rather stay home, you could sing while I accompany you on the clavichord."
C. Montgomery Burns,"Oh, I've got some wonderful stereopticon images of the Crimean war."
C. Montgomery Burns,"Oh, balderdash! It's not important how old you are on parchment, it's how old you feel in the humors."
C. Montgomery Burns,"Look, there's one of my young chums now. You there!"
C. Montgomery Burns,"Play along, Chubsy. There's a pie in it for you."
C. Montgomery Burns,"Well done, young man. Your youthful trendiness will come in handy throughout the courting process. Because these days..."
C. Montgomery Burns,"D-- Oh, uh, constantly. When we're not being kicked out for our rowdy, youthful behavior! Eh, pally?"
C. Montgomery Burns,"I'm going to make such love to you that, oh, you'll forget all about Rudolph Valentino. Turn left here."
C. Montgomery Burns,"Yes, but I have a little secret. I've obtained a rare, powerful aphrodisiac."
C. Montgomery Burns,"It was made from the pockets of the pocket fox, an animal that only existed for three weeks in the sixteenth century."
C. Montgomery Burns,"Ooh. Once again, my dear, you've beaten two strapping young bucks."
C. Montgomery Burns,"In time, in time. I need to speak with you in private."
C. Montgomery Burns,"Back in a moment, my dear. We have to, uh... uh... expel some urine."
C. Montgomery Burns,"Yes, my biological clock is ticking. I could be dead again soon."
C. Montgomery Burns,"Wait, my dear. I think you'll find that red ball more ""engaging."""
C. Montgomery Burns,"Oh, spectacular! Now we must celebrate -- I'll get some Champagne-iola."
C. Montgomery Burns,This is the happiest day of my life. Nothing could spoil it. Absolutely nothing.
C. Montgomery Burns,Kaloo-kalei! We're in luck! They had a magnum at the shoe counter. Now for... Gloria?
C. Montgomery Burns,"I don't understand. She was my young, sexy fiancÃ©e, he was my sexually virile best friend, and they just drove off in my Bugatti Sexarossa. How could this ever have happened?"
C. Montgomery Burns,I don't care if she's Miss Hairless America... I'm spoken for. Now step aside -- I'll save Gloria myself.
C. Montgomery Burns,Who am I kidding? I'm just a feeble old man.
C. Montgomery Burns,"Never forget, Homer, there's no muscle stronger than the human heart."
C. Montgomery Burns,What do I have to do? Grow a devil beard?
C. Montgomery Burns,"I've been expecting this day for thirty years. In a way, it's a relief. But in another way, it's most unwelcome."
C. Montgomery Burns,"I'm afraid that skull belongs to my dear friend... Waylon Smithers, Sr."
C. Montgomery Burns,"If you see only one film this year that proves my innocence, make it this one."
C. Montgomery Burns,Why are these numbers so high? Why is that red light flashing?
C. Montgomery Burns,"And what's that alarming sound? Smithers, get in here! Smithers!"
C. Montgomery Burns,Will you put that baby down? There's something wrong with the reactor core.
C. Montgomery Burns,"No, Waylon Senior! It could be filled with atoms and steam and other nuclear bric-a-brac."
C. Montgomery Burns,So... you're a baby huh? How's that working out for you?
C. Montgomery Burns,Making funny faces. Falling to the floor. Shedding his hair. Lying perfectly still...
C. Montgomery Burns,"Smithers Sr. gave his life to save the plant. And, since cover-ups were all the rage back then, I shoved his heroic corpse down the sewer pipe. I never told Smithers the truth about his father."
C. Montgomery Burns,"I'm sorry I lied to you, Waylon, but I wanted to spare you the details of your father's gruesome death."
C. Montgomery Burns,I told him his father was killed in the Amazon by a tribe of savage women.
C. Montgomery Burns,I've got the answer. Just let me run this church like a business.
C. Montgomery Burns,"Oh, that's just a skip-rope rhyme. Believe me, the Lord's gonna go for this in a big way. Now, who's with me?"
C. Montgomery Burns,This is Lindsay Naegle. And don't let the skirt fool you -- she'll have this place making money in no time.
C. Montgomery Burns,"Oh. Well, we highly value your input. Until you sign the deal!"
C. Montgomery Burns,"Trust me, he'll say it, or I'll bust him down to Thursday night vespers."
C. Montgomery Burns,"So the good news is, church revenues are up one thousand and seventy-three percent."
C. Montgomery Burns,"Let's get started. First I'd like to announce that thanks to the magic of Disney Animatronics, Strom Thurmond will live another hundred years."
C. Montgomery Burns,"Moving on to new business, what act of unmitigated evil shall the Republican party undertake this week?"
C. Montgomery Burns,"Get a grip, Simpson. You're doing fine. Now, do you have your map?"
C. Montgomery Burns,"Yes, the music is from Southern Hungary. That's quite an ear -- have some money."
C. Montgomery Burns,"""...I hope you don't think our IPO is an IPU."" Then I hold my nose thusly. What do you think, Smithers?"
C. Montgomery Burns,"Well, I hope the investors like it. I have to raise sixty million dollars or we're out of business."
C. Montgomery Burns,"I told you, I pissed it away. Oh, don't make that face."
C. Montgomery Burns,"Smithers, I need someone who laughs at all my jokes. You know, honest feedback."
C. Montgomery Burns,"Well, you're a Happy Homer. What's your name, young man?"
C. Montgomery Burns,"Well, if you liked that, listen to this: ""Working hard... or hardly working?"""
C. Montgomery Burns,"Smithers, you could learn a thing or two from this braying moron. Young man, I'm making you my executive vice president."
C. Montgomery Burns,"Oh Smithers, I would have said anything to get your stem cells. Now, welcome aboard."
C. Montgomery Burns,"Ahoy-hoy, executive V.P. I'm putting the final touches on my speech to the investors and I need your generous guffaws."
C. Montgomery Burns,I'll either tickle your ribs or feed them to my dogs! Now we're ordering out. What would you like on your pizza pie? Extra cheese?! Who do you take me for? Lorenzo De Medici?
C. Montgomery Burns,So profit margins will be thinner than Louise Brooks' negligee.
C. Montgomery Burns,"I'm going to take a bathiola. When I come back, you'd better be laughing."
C. Montgomery Burns,Brilliant! We lost sixty million dollars and they're cheering for more!
C. Montgomery Burns,"Yes, I regained consciousness during my big dance number. Those strings pulling me every which way jostled my heart from its slumber."
C. Montgomery Burns,"Oh, and you didn't? Well, the worm has finally shown his fangs. Smithers, make me slap him."
C. Montgomery Burns,Now both. Now just you. Now give me a taste. Now both again...
C. Montgomery Burns,I stand here to expose the criminal ineptitude of Homer J. Simpson. Again and again he has brought this town to the brink of annihilation.
C. Montgomery Burns,Why are you laughing? His bungling has shortened your lives and mutated your children.
C. Montgomery Burns,No problem. We've siphoned off extra power from the orphanage. Who are they going to complain to -- their parents?
C. Montgomery Burns,YOU MAKE ME FEEL AS YOUNG / AS THE BLOOD I GET FROM SHEEP.
C. Montgomery Burns,"Finally Smithers, a device worthy of storing my top-secret enemies list."
C. Montgomery Burns,"Welcome, fellow Republicans. To start with the old business, Brother Hibbert will read a report on our efforts to rename everything after Ronald Reagan."
C. Montgomery Burns,"Excellent. Now, to the matter at hand. Who will we put up for young Wilcox's congressional seat?"
C. Montgomery Burns,"No problem, we'll say you were on a fact finding mission."
C. Montgomery Burns,"Oh, have you now? Well huzzah, huzzah. I'll just throw back my legs and pollute my britches with delight."
C. Montgomery Burns,"And what book is that? The Ape Who Wanted A Big Bonus? Stop wasting my time, you corn-fed man-cow."
C. Montgomery Burns,"Oh, Smithers. The environmental effects won't be visible for years."
C. Montgomery Burns,I wouldn't go to jail. The legal owner of this plant would:
C. Montgomery Burns,"This entire plant is in his name -- so when they come to put C. M. Burns in jail, it's the canary that does the time."
C. Montgomery Burns,"Oh yes. Tycoons have been doing it for years. Why, Standard Oil was once owned by a half-eaten breakfast."
C. Montgomery Burns,The owner of the plant is gone. All that's left is this little mirror he used to amuse himself.
C. Montgomery Burns,Good Lord! That canary was supposed to be my pigeon. I need to find a patsy quick!
C. Montgomery Burns,"Yes, yes, hello. Now, I need to find a patsy."
C. Montgomery Burns,"You're quite the friendly fellow, but right now I'm looking for a patsy."
C. Montgomery Burns,"You bumbling fool, I keep telling you I'm looking for a patsy."
C. Montgomery Burns,This moon-faced simpleton is continually interrupting my search for a patsy! Hello.
C. Montgomery Burns,"... Now, a few more details about this year's company picnic. It's at the plant, no food will be served, the only activity will be work, and the picnic is cancelled."
C. Montgomery Burns,"Finally, I would like to add to any nuclear inspectors in the crowd, that the titular head of the power plant is now Mr. Homer J. Simpson."
C. Montgomery Burns,"So, the caterpillar has emerged from its cocoon as a shark with a gun for a mouth. I only have one thing to say to that... bravo."
C. Montgomery Burns,"We clashed lances on the Champs de Mars, and I have been bested. The plant is yours. Treat her well."
C. Montgomery Burns,"Well, now that I'm forcibly retired, I feel I should give back to society and do some charitable work. But first, I want to take a lot of opium."
C. Montgomery Burns,He's doing eighty years on an opium bust. I never saw a man take to a Turkish prison so quickly.
C. Montgomery Burns,"Simpson, I worked here for three-score and twain. That's sixty-two years in the ""New English"". Now, come with me, I want to show you something."
C. Montgomery Burns,These are the people in my life I could never find time for because I was too busy working.
C. Montgomery Burns,"This was my fiancÃ©e, Gertrude. I was working so hard I missed our wedding, our honeymoon and our divorce proceedings. She died of loneliness. Loneliness and rabies."
C. Montgomery Burns,"Steal my plant will you? By the time you wake up, you'll be walled inside my mausoleum forever!"
C. Montgomery Burns,"Exquisite, just exquisite. Makes me wish I hadn't released the hounds."
C. Montgomery Burns,"Why, you're the first one here! Please accept this free ticket to the 1939 World's Fair."
C. Montgomery Burns,Oh no! The Pawnee have returned. They probably want their souls back.
C. Montgomery Burns,"Kent, I want everyone in your radio picture audience to know that this woman is a menace to decent people and germ warriors everywhere."
C. Montgomery Burns,"Curse that ""Groovy Granny""! This is America. Justice should favor the rich!"
C. Montgomery Burns,"And so in the spirit of fence-mending and grudge-not-bearing, I hereby rename the Burns Germ Warfare Lab The Grandma Simpson Peace Museum and Kid-teractive Learnatorium."
C. Montgomery Burns,"Grandma Simpson, will you be the first to sign the museum's guest book?"
C. Montgomery Burns,"I've got it all on this dictabelt. Move in, boys!"
C. Montgomery Burns,Supplying false information on a national park register is a federal offense...
C. Montgomery Burns,"Which you've committed at every national park, from Acadia to Zion. You're going away for a long time, Mrs. Simpson. Or should I call you..."
C. Montgomery Burns,Let's see... what's the smallest amount of money I can think of? A thousand dollars!
C. Montgomery Burns,"Young man, I believe you have something that belongs to me."
C. Montgomery Burns,"When the errant bill struck my chest, it left a distinctive bruise. Had my heart been inside at the time, it could have been fatal."
C. Montgomery Burns,"All right, everyone. It's time for your Christmas ""boni."" Everyone gets a five dollar cafeteria voucher...and for your boy, a confectioner's card featuring a current baseballer. It's that rookie from the New York Nine."
C. Montgomery Burns,Yes... it seems they've started letting ethnics into the big leagues.
C. Montgomery Burns,"Yes, particularly their supple young organs. Oh unfenced back yard pools, where would I be without you?"
C. Montgomery Burns,"Yes, we're well-protected against every threat, from bomb-toting Bolsheviks, to golden-armed jazzbos."
C. Montgomery Burns,"Smithers, the board of directors is coming here today, and I don't want them to see Snap, Crackle and Pop down there."
C. Montgomery Burns,"No, no, just give them each a nickel and send them to Moe's. Let them while away the afternoon spilling their beer on gullets and trousers whilst drooling over French postcards."
C. Montgomery Burns,Another employee family wedding. What's the traditional peasant gift in these parts? A milking cow?
C. Montgomery Burns,See if Lenny wants to go in on a spoon.
C. Montgomery Burns,"Simpson, you're late, bald and stupid! I'm docking you a day's pay."
C. Montgomery Burns,"Attention: while you've been showering here, I sold all your clothes."
C. Montgomery Burns,"Simpson! You'll rue the day you took that pie tin, poked holes for eyes, and attached a rubber band around the back!"
C. Montgomery Burns,Silence! Or I'll chop you into suet for my murderous gerbils and hamsters.
C. Montgomery Burns,"Wait, I have a better idea. You'll work for me now."
C. Montgomery Burns,"In addition to working in your normal capacity at the plant, you will also serve as my personal hit man."
C. Montgomery Burns,Do as I say or I'll tell the police. You'll do so much community service.
C. Montgomery Burns,"That's right. All his talk of peace and love is really honking off my red Chinese masters. Now Smithers, walk me around the park until I fall asleep. I'm feeling fussy."
C. Montgomery Burns,You have no choice. Pie him or I'll reveal your secret to the world!
C. Montgomery Burns,Knock-kneed home renters. Can't we thin this herd with some smallpox-infected blankets?
C. Montgomery Burns,Don't I already give out turkey slices to the poor?
C. Montgomery Burns,"Because of my svelte physique, I was able to fit in a narrow air pocket."
C. Montgomery Burns,"Thankfully, a mother mole nursed me as her own until I was strong enough to continue."
C. Montgomery Burns,"Now, let's see how the common folk are grieving for their fallen god... me."
C. Montgomery Burns,This town cared more for a soulless piece of granite than for me! I don't have a friend in the world.
C. Montgomery Burns,"Well, I'm going to change this town's accurate impression of me."
C. Montgomery Burns,"They were getting too grabby! All right, I know how to change the way the public thinks of me: I'll buy every media outlet in town. Bring me a checkbook and a mother mole!"
C. Montgomery Burns,"Okay, it's time to win the love of these hateful morons. Step one: amass a vast media empire."
C. Montgomery Burns,"Well, first of all, I agree with you two: it's sheer humbuggery that pretty girls can flirt their way out of speeding tickets."
C. Montgomery Burns,"Secondly, I want you to pack up and get out. I just bought this station -- and you're fired!"
C. Montgomery Burns,And play that delightful flush sound on your way out.
C. Montgomery Burns,"I've done it, Smithers! I've bought every media outlet in town -- TV, radio, even the skywriters..."
C. Montgomery Burns,"Excellent. But uh, put a little more apple in my cheek."
C. Montgomery Burns,"Splendid! Now, let's see how I'm faring on the jumping box."
C. Montgomery Burns,"Smithers, do you know Bill from accounting? That's his daughter!"
C. Montgomery Burns,"Very well, you had your chance. I'm going to shred you like a Christmas card! Now, get out."
C. Montgomery Burns,So... what do you think of today's popular music scene?
C. Montgomery Burns,This is an outrage! Since when are public figures fair game for satire?
C. Montgomery Burns,I can't be held responsible for what my goons were ordered to do!
C. Montgomery Burns,"Non-violence never solved anything! Fine, curtsy boy, I'll try it your way."
C. Montgomery Burns,"Good God, I'm at war with a little girl... and I'm losing!"
C. Montgomery Burns,"Blast! Well, gather their watches. I must find another way to vanquish the girl..."
C. Montgomery Burns,"So, has your daughter always been such a righteous little rabble-rouser?"
C. Montgomery Burns,You saw right through me. Well done! Have some congratulatory drugs.
C. Montgomery Burns,"Now, tell me more about your daughter. And speak into the lamp."
C. Montgomery Burns,"Well, I guess it's impossible to control all the media -- unless of course, you're Rupert Murdoch. He is one beautiful man."
C. Montgomery Burns,"Smithers, I'm a proud fellow, and it's not easy for me to admit defeat. But I know just the thing to make me feel better -- shopping!"
C. Montgomery Burns,Stop that! The felt is slicing through me like a knife!
C. Montgomery Burns,"Now, I insist you take off your shoes when you get inside. And uh, while you're in there, grab as much cancer as you can."
C. Montgomery Burns,"Cheer up, my chubby inner child. I've got a feeling everything's going to work out fine. Because I'VE GOT YOU UNDER MY SKIN..."
C. Montgomery Burns,Smithers! There seems to be some sort of communiquÃ© on that man's blouse.
C. Montgomery Burns,You're suspended without pay! Take your clacking balls and go.
C. Montgomery Burns,"And on your way out, remove all the fillings you got under our dental plan."
C. Montgomery Burns,"Good riddance to bad blubber. Smithers, want to go get a cup of coffee?"
C. Montgomery Burns,"Well, well, if it isn't my favorite employee and his spouse. And these must be children. Have a ginger root."
C. Montgomery Burns,I flew it at an altitude of six feet for a distance of four-and-a-half feet. Then we discovered rain makes it catch fire. Then the FÃ¼hrer fired me.
C. Montgomery Burns,Very well... effective immediately the employee prescription drug program is terminated.
C. Montgomery Burns,"In these days of rising health care costs... blah blah blah... lip service, lip service... get out."
C. Montgomery Burns,"Well, that was a pretty good party. Do you think Carol from payroll and Mike from shipping are going to hook up?"
C. Montgomery Burns,"Oh, there's nothing like canceling an employee drug plan to make one feel so at peace with the universe."
C. Montgomery Burns,"I'm so sick of you, Smithers. Your toadying, your complete agreeability, your gasping on the floor... Wha?!"
C. Montgomery Burns,"Smithers! If this is some sort of hijink, stop it immediately."
C. Montgomery Burns,"Confound it, man! I need your throat clear and ready for perjury."
C. Montgomery Burns,"Fear not, Smithers. I'll move Heaven and Earth to save you! It's still easier than teaching a new assistant my filing system."
C. Montgomery Burns,"No, you fool. 'Tis I, Burns! Now come with me."
C. Montgomery Burns,"At last, my plane shall be used for its original purpose. To subvert the laws of the United States."
C. Montgomery Burns,It's no use. We've got to make an emergency landing.
C. Montgomery Burns,And these two are gifts for my nephews. Tally ho!
C. Montgomery Burns,"Oh, it's not working. Only my sour, curdled breath will quicken him."
C. Montgomery Burns,"Yes. Smithers, I was a stingy old fool. But from now on, I'll provide drug benefits to all my full-time employees."
C. Montgomery Burns,"Smithers, we could make a fortune with these Bible pictures. And I've been looking for a way to launder the money I made selling club soda as flu vaccine."
C. Montgomery Burns,"No! As your financial backer, I insist upon reality. Pharaoh didn't put the sound in later!"
C. Montgomery Burns,Oh really? And what will you use instead of nuclear power?
C. Montgomery Burns,"Well, I know when I've been licked. Sorry, Ned. This movie will never be seen again."
C. Montgomery Burns,Dis-embroider the crew jackets. We can still send them back.
C. Montgomery Burns,I don't see why I need a new driving license. My old one's just fine.
C. Montgomery Burns,"Do you know this baby once out-raced the Flying Finn, Paavo Nurmi?"
C. Montgomery Burns,What are you talking about? This car is cooler than Guy Lombardo.
C. Montgomery Burns,"Stop that, you want-wit! I might get stung by a bumbled-bee."
C. Montgomery Burns,"If you hand over the concert hall to me, I'll assume the debt and all of your problems will disappear."
C. Montgomery Burns,"Simpson, I haven't seen so many drugs in a wang since I ran a Chinese opium den!"
C. Montgomery Burns,"""Crack, smack, uppers, downers, outters, inners, horse tranquilizers, cow paralyzers, blue bombers, green goofers, yellow submarines, LSD mach three, and trace amounts of human urine!"""
C. Montgomery Burns,"Gentlemen, my prison is losing money. We need more convicts in the dungeonareum."
C. Montgomery Burns,"Now, now, there are perks. A private cell, extra dessert... and this adorable little hat."
C. Montgomery Burns,"Well I'll make these rioters regret their folly. This prison will make Abu Ghraib look like the Four Seasons. Smithers, we'll need electrical wire, a hood and someone who can really point at genitalia."
C. Montgomery Burns,I'll have you know I buy the finest cuts of beef.
C. Montgomery Burns,"No, sorry. My diamonds are going to be retro-morphed into coal... the most valuable substance on earth. I know. I'll send you to Yale, with the Monty Burns Scholarship."
C. Montgomery Burns,Don't be so quick to say no. The ladies love an ivy-leaguer...
C. Montgomery Burns,"Hello, Smithers. Nice of you to drop by... after my life was saved."
C. Montgomery Burns,"Aw, that's cute. I think this is the beginning of a beautiful friendship."
C. Montgomery Burns,"Welcome, all! Now to explain why I summoned you here."
C. Montgomery Burns,You're here to participate in a hunt for the world's most dangerous game.
C. Montgomery Burns,"Now, because I am too kind, I will give you all a five-minute head start. You may commence running."
C. Montgomery Burns,"Well, that broke the ice. Now, any man who lives till noon tomorrow shall win his freedom."
C. Montgomery Burns,The game is afoot! I smell fear... mixed with curry!
C. Montgomery Burns,"You can't escape me, Simpson -- you're not smart enough!"
C. Montgomery Burns,"Instead of donating this money, I'm going to use it to extend my own life another ten minutes. Smithers?"
C. Montgomery Burns,Who's a stinky dog? You are! Michelle's going to work on you today.
C. Montgomery Burns,"Remind me, Smithers: while we're out, I need to get my eyes re-balled and my brain flushed out with vinegar."
C. Montgomery Burns,"Enough! While you morons are canoodling, someone's burgling my miscellania!"
C. Montgomery Burns,"Try to take my eggs will you? Well, this rooster has a beak! A beak which calls out death-a-doodle-doo!"
C. Montgomery Burns,"Oh, no jury on earth will convict a bunch of moist-eyed mothers. I'll tell you what, ladies, give me my eggs back and I'll let you go."
C. Montgomery Burns,How dare you mock my mobile-a-mobile? It was the first car to outrun a man.
C. Montgomery Burns,"Of all the... I will not be lampooned by school children. Kill them, Smithers."
C. Montgomery Burns,I won't forget who mocked me! I'm taking your picture!
C. Montgomery Burns,I just bought a new car. A nice foreign number... the Lamborgotti Fasterossa.
C. Montgomery Burns,"Yes, I need you to pick up my car at the factory in Italy, and ship it directly back to me. I'll save thousands in taxes!"
C. Montgomery Burns,Where is my roadster? You were due back a month ago!
C. Montgomery Burns,"No, he's out getting a spray-on tan. He comes back orange and stains the furniture -- the man's a walking creamsicle!"
C. Montgomery Burns,Yes -- and therein lies a tale of woe and heartbreak. One I couldn't possibly recount.
C. Montgomery Burns,"Okay, here's the story: I belong to a very exclusive club -- The Excluders' Club..."
C. Montgomery Burns,Nuclear power. I make money using my brain... not sticking a pole in the ground and praying for goo.
C. Montgomery Burns,"I had but one item left on the list... ""A picture of myself with a smiling child."" What could be easier?"
C. Montgomery Burns,"With nowhere else to turn, I spent the first three days with relatives."
C. Montgomery Burns,"I had to get a job. And I had to start at the bottom. But to get to the bottom, I had to work my way up from Moe's."
C. Montgomery Burns,"At five-fifteen an hour, it would take an eternity to make my fortune back -- and FICA wasn't helping."
C. Montgomery Burns,"But then, for once in my life, things went my way."
C. Montgomery Burns,"Oh, you poor man. You're about to get a lot poorer."
C. Montgomery Burns,"...so without my beloved nuclear plant, I have nothing to live for."
C. Montgomery Burns,"Take me, a barren old thistle, and spare this sweet young flower!"
C. Montgomery Burns,The sheep was no danger at all. I sacrificed my gorgeous body for nothing. This must be what it's like to have a baby.
C. Montgomery Burns,A picture of me with a smiling child?! I can get my plant back!
C. Montgomery Burns,"Before we begin the movie, please join me in a moment of silence for the workers who gave their lives in an heroic --"
C. Montgomery Burns,"What a great film, and I think it makes a terrific point: effective immediately, I'm closing the plant and moving all operations to India."
C. Montgomery Burns,"No, no, your jobs are safe. They'll just be done by someone else in another country."
C. Montgomery Burns,"However, federal law requires I keep one union worker on the payroll. So congratulations, whoever catches this bouquet."
C. Montgomery Burns,The energy generated here is transmitted through undersea cables right back to America.
C. Montgomery Burns,"Now, I'd like to introduce you to your new manager. You'll find his integrity and dedication make him untouchable."
C. Montgomery Burns,"Classic. Now, tell them how to run a nuclear plant!"
C. Montgomery Burns,"He's got them eating out of his hand. And to think you doubted him, Smithers."
C. Montgomery Burns,"Simpson, I don't know how you're doing it, but you're outputting ten times the power our American plant ever did."
C. Montgomery Burns,"I see what you're saying. We're crowding your plate. In fact, there's no need for us to be here at all. Let's go, Smithers."
C. Montgomery Burns,"Absolutely not! When it comes to running a nuclear power plant, this man's a god."
C. Montgomery Burns,"Now if you'll excuse me, I'm late for a dinner engagement. I don't want my scooped-out monkey head to get cold."
C. Montgomery Burns,No office talk. I'm floating down the Ganges with my new chums.
C. Montgomery Burns,"You know, Smithers, ""I told you so"" has a brother. His name is ""shut the hell up."""
C. Montgomery Burns,"Same boat, but uh, take it anyway. They use the boat for a Dixieland Booze Cruise while we're gone."
C. Montgomery Burns,"Up until now I was with you. Even the beast on beast combat, that had potential."
C. Montgomery Burns,"Well, I guess we'll have to relocate to an area where the workers are more desperate and ignorant. Springfield."
C. Montgomery Burns,"Go ahead and join them, Smithers. I know you want to."
C. Montgomery Burns,"Yes Nelson, of course I'll help... And a haw-haw to you!"
C. Montgomery Burns,"My fat friend, you are hanging by a very thin thread..."
C. Montgomery Burns,"If you want to keep your job, then you better start... BA-BA, BA-BA, BA-BA-BA-BA-BA..."
C. Montgomery Burns,"You're thinking about that ice cream truck, aren't you? Well, you can just forget about..."
C. Montgomery Burns,"Come and lick me, Big Boy! I said lick me!"
C. Montgomery Burns,"As for the rest of you, you're supposed to be a chair-hockey team! All I see is five show-boaters!"
C. Montgomery Burns,"Now Smithers, I need your advice picking out a gift for a very dear friend of mine. A single fellow, a bit quiet, but one with a warm loyal heart."
C. Montgomery Burns,Are you going to that string quartet thing? 'Cause I'm not.
C. Montgomery Burns,"I'm your cellmate. You never noticed me, because, frankly, you're extremely self-centered."
C. Montgomery Burns,"I spent thirty years digging this tunnel, but now I can't use it. I'm simply too old."
C. Montgomery Burns,"But you can escape -- and use this map to retrieve my buried treasure. With it, you can have your revenge!"
C. Montgomery Burns,"Well, because before my wretched life comes to a close, I want to know that I had one friend. Also, because while you slept, I violated you repeatedly."
C. Montgomery Burns,"Shut up, you waste of skin and fat! You've desecrated my every possession!"
C. Montgomery Burns,...and that's how I got the vending machine contract for the Kremlin.
C. Montgomery Burns,"So, I see by your tie you're a Yale man, too. Let's croon, shall we? BOOLA BOOLA / BOOLA BOOLA..."
C. Montgomery Burns,"Excellent. But since I thought you were dead, you won't get paid this week. Make a note of it."
C. Montgomery Burns,"Go back to your tenements, where the O'Briens live next to the Goldbergs, who rub elbows with Antonellis, and the only thing you have in common is the squalor of your chamber pot. Oh how I hate you! Bye-bye."
C. Montgomery Burns,"Simpson, you can take your putrid mess far out of my sight, you songless land-whale!"
C. Montgomery Burns,"Why do I need another penny? I have billions. Still, if I don't take it, that hoodlum over there might."
C. Montgomery Burns,You saved my life. There must be something I can do for you...
C. Montgomery Burns,I'll pick you up at five tomorrow. And I'll pick you up right now.
C. Montgomery Burns,"Chicago, eh? Well what if I took us there now?"
C. Montgomery Burns,"And just so you know, she'll do anything for you. Anything except sex. And I do mean anything."
C. Montgomery Burns,"Now, why don't you listen to the musical stylings of Mr. Lionel Richie."
C. Montgomery Burns,Oh hush! Now let's enjoy the Miami of Canada -- Chicago!
C. Montgomery Burns,"Let's see, I'll take his liver, a case of Adam's apples, that motorcycle man's moustache..."
C. Montgomery Burns,"The Springfield Opera House, of which I am founder, artistic director, and standing ovation starter, is producing La BohÃ¨me. I want you to sing the lead."
C. Montgomery Burns,I want you to eliminate this reporter: Kent Brockman. He found the gully where I dump electricity every summer to jack up prices.
C. Montgomery Burns,So it's agreed: we cancel the rest of the primaries and offer the G.O.P. nomination to this knee-high want-wit.
C. Montgomery Burns,But at least he won! The second time... assuming they don't find those ballot boxes in Ohio...
C. Montgomery Burns,"Hey, I've seen your wife. She's no Mamie Van Doren."
C. Montgomery Burns,I suppose there's no harm in telling you. I'm using the rocket to dispose of Springfield's nuclear waste -- by sending it straight to the heart of the Amazon rainforest!
C. Montgomery Burns,"Well, maybe she'll like it better filled with dying trees and mutated animals."
